feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
ECOMMERCE-008272,2025-08-28,Email SAV,Client régulier,Suisse,Commande marketplace,Retour,1,negative,Remboursement / Facturation,montant incorrect,montant incorrect,Faible,friction financière et perte de crédibilité,False,"Le remboursement devait être effectué sous quelques jours, mais après deux semaines je n’ai toujours rien reçu. Le cas concerne le segment client régulier, sur le parcours retour, avec un impact direct sur commande marketplace."
ECOMMERCE-008273,2025-02-22,Trustpilot,Client entreprise,Auvergne-Rhône-Alpes,Abonnement premium,Remboursement,2,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Faible,friction financière et perte de crédibilité,False,franchement abusé
ECOMMERCE-008274,2025-09-03,Trustpilot,Client entreprise,Hauts-de-France,Livraison standard,Retour,2,negative,Remboursement / Facturation,double prélèvement,double prélèvement,Faible,friction financière et perte de crédibilité,False,J’ai été prélevé deux fois pour la même commande. La facture ne permet pas de comprendre ce qui a été payé ou remboursé. Cette situation est remontée depuis Hauts-de-France et touche surtout le parcours retour.
ECOMMERCE-008275,2025-12-03,Application mobile,Client premium,Belgique,Livraison standard,Remboursement,2,negative,Remboursement / Facturation,remboursement trop lent,remboursement trop lent,Faible,friction financière et perte de crédibilité,False,je comprends pas
ECOMMERCE-008276,2025-11-29,Application mobile,Client premium,Île-de-France,Livraison express,Livraison,2,negative,Communication,emails peu clairs,emails peu clairs,Élevée,manque de visibilité client,False,"Je n’ai reçu aucune notification proactive alors que ma commande était en retard. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008277,2025-01-06,Trustpilot,Client premium,Île-de-France,Livraison express,Livraison,2,negative,Support client,absence de suivi,absence de suivi,Faible,augmentation des relances et baisse satisfaction,False,"Le service client répond avec des messages automatiques qui ne traitent pas mon problème. Le cas concerne le segment client premium, sur le parcours livraison, avec un impact direct sur livraison express."
ECOMMERCE-008278,2025-07-19,Chat client,Client entreprise,Île-de-France,Abonnement premium,Achat,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-008279,2025-03-10,Chat client,Client premium,Auvergne-Rhône-Alpes,Abonnement premium,Achat,2,negative,Support client,absence de suivi,absence de suivi,Faible,augmentation des relances et baisse satisfaction,False,"L’agent était poli, mais il n’avait pas la capacité de résoudre le problème. Le cas concerne le segment client premium, sur le parcours achat, avec un impact direct sur abonnement premium."
ECOMMERCE-008280,2025-12-03,Avis site,Client régulier,Suisse,Livraison express,Achat,1,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Faible,perte de confiance post-achat,False,toujours rien reçu
ECOMMERCE-008281,2026-01-31,Email SAV,Nouveau client,Hauts-de-France,Retour produit,Retour,2,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,bof
ECOMMERCE-008282,2025-10-15,Chat client,Client entreprise,Île-de-France,Livraison express,Retour,2,negative,Communication,informations contradictoires,informations contradictoires,Élevée,manque de visibilité client,False,"Je n’ai reçu aucune notification proactive alors que ma commande était en retard. Le cas concerne le segment client entreprise, sur le parcours retour, avec un impact direct sur livraison express."
ECOMMERCE-008283,2025-04-07,Trustpilot,Client premium,Île-de-France,Abonnement premium,Retour,3,negative,Livraison / Logistique,suivi colis incohérent,suivi colis incohérent,Faible,perte de confiance post-achat,False,personne repond
ECOMMERCE-008284,2026-02-24,Email SAV,Client premium,Hauts-de-France,Abonnement premium,Retour,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-008285,2025-07-25,Trustpilot,Client régulier,Belgique,Livraison express,Remboursement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
ECOMMERCE-008286,2025-12-13,Avis site,Client premium,Auvergne-Rhône-Alpes,Abonnement premium,Livraison,3,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Faible,perte de confiance post-achat,False,Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Cette situation est remontée depuis Auvergne-Rhône-Alpes et touche surtout le parcours livraison.
ECOMMERCE-008287,2025-03-31,Application mobile,Client entreprise,Suisse,Livraison express,Livraison,2,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Faible,friction financière et perte de crédibilité,False,support repond a coté
ECOMMERCE-008288,2025-10-12,Trustpilot,Client régulier,Belgique,Retour produit,Support après-vente,2,negative,Remboursement / Facturation,avoir non reçu,avoir non reçu,Faible,friction financière et perte de crédibilité,False,jattend depuis 2 semaine
ECOMMERCE-008289,2025-11-03,Application mobile,Client premium,Auvergne-Rhône-Alpes,Livraison standard,Achat,1,negative,Support client,absence de suivi,absence de suivi,Modérée,augmentation des relances et baisse satisfaction,False,tjr aucun suivi
ECOMMERCE-008290,2025-03-14,Chat client,Nouveau client,Hauts-de-France,Livraison standard,Retour,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,réponse rapide et claire
ECOMMERCE-008291,2026-01-22,Avis site,Nouveau client,Suisse,Retour produit,Retour,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"L’expérience est correcte, mais il manque un suivi plus visible."
ECOMMERCE-008292,2026-02-07,Application mobile,Nouveau client,Belgique,Livraison standard,Support après-vente,1,negative,Communication,statut commande imprécis,statut commande imprécis,Faible,manque de visibilité client,False,Les informations sur les délais sont trop générales. Cette situation est remontée depuis Belgique et touche surtout le parcours support après-vente.
ECOMMERCE-008293,2025-02-08,Application mobile,Nouveau client,Belgique,Retour produit,Livraison,1,negative,Livraison / Logistique,colis marqué livré mais non reçu,colis marqué livré mais non reçu,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Cette situation est remontée depuis Belgique et touche surtout le parcours livraison."
ECOMMERCE-008294,2025-10-01,Avis site,Nouveau client,Suisse,Livraison standard,Retour,5,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,J’ai apprécié la clarté des informations et le professionnalisme de l’équipe.
ECOMMERCE-008295,2025-11-02,Chat client,Client premium,Suisse,Livraison standard,Achat,1,negative,Produit / Qualité,qualité inférieure aux photos,qualité inférieure aux photos,Faible,dégradation de la promesse produit,False,J’ai reçu une mauvaise taille malgré une commande correctement validée. Cela a augmenté le stress autour de la démarche.
ECOMMERCE-008296,2025-11-08,Email SAV,Client régulier,Hauts-de-France,Retour produit,Remboursement,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
ECOMMERCE-008297,2025-07-24,Trustpilot,Client entreprise,Hauts-de-France,Retour produit,Retour,1,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,"Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Pour un profil client entreprise, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-008298,2025-08-11,Trustpilot,Client entreprise,Hauts-de-France,Livraison standard,Retour,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,personne répond
ECOMMERCE-008299,2026-02-22,Chat client,Client entreprise,Hauts-de-France,Abonnement premium,Remboursement,3,negative,Support client,relances multiples,relances multiples,Faible,augmentation des relances et baisse satisfaction,False,support repond a coté
ECOMMERCE-008300,2025-09-03,Email SAV,Nouveau client,Belgique,Commande marketplace,Remboursement,2,negative,Remboursement / Facturation,montant incorrect,montant incorrect,Faible,friction financière et perte de crédibilité,False,"J’ai été prélevé deux fois pour la même commande. La facture ne permet pas de comprendre ce qui a été payé ou remboursé. Pour un profil nouveau client, ce niveau de friction réduit fortement la confiance dans le service."
ECOMMERCE-008301,2025-12-25,Avis site,Client régulier,Île-de-France,Commande marketplace,Retour,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Je n’ai pas rencontré de blocage majeur, mais la communication pourrait être améliorée."
ECOMMERCE-008302,2025-12-09,Trustpilot,Client entreprise,Suisse,Abonnement premium,Support après-vente,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Faible,perte de confiance post-achat,False,"Mon colis est arrivé abîmé et l’emballage était ouvert. J’ai perdu confiance dans la capacité de la marque à gérer correctement une commande importante. Le cas concerne le segment client entreprise, sur le parcours support après-vente, avec un impact direct sur abonnement premium."
ECOMMERCE-008303,2025-03-12,Email SAV,Client entreprise,Belgique,Abonnement premium,Remboursement,1,negative,Livraison / Logistique,transporteur injoignable,transporteur injoignable,Modérée,perte de confiance post-achat,True,"Le suivi colis changeait tous les jours entre en préparation, expédié et livré. Impossible de savoir où était réellement la commande. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
ECOMMERCE-008304,2025-11-01,Application mobile,Client régulier,Auvergne-Rhône-Alpes,Livraison express,Retour,1,negative,Livraison / Logistique,retard livraison express,retard livraison express,Faible,perte de confiance post-achat,False,Le colis a été reporté trois fois sans information claire. J’ai dû contacter le service client moi-même pour comprendre où était ma commande. Cette situation est remontée depuis Auvergne-Rhône-Alpes et touche surtout le parcours retour.
