feedback_id,date,canal,segment_client,region,produit_service,parcours_client,score,sentiment_attendu,theme_attendu,sous_theme,irritant,niveau_urgence,impact_business,est_bloquant,commentaire
SAAS-005233,2026-01-16,Email client,Équipe support,Suisse,Module onboarding,Configuration,3,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,"La documentation ne montre pas clairement les impacts des nouveaux paramètres. Pour un profil équipe support, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005234,2025-05-01,Ticket support,Grand compte,Belgique,Export reporting,Renouvellement,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Faible,perte de confiance dans la donnée produit,False,"Le tableau de bord met trop de temps à charger dès que le volume de données augmente. Pour un profil grand compte, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005235,2025-09-22,Chat produit,Équipe support,Afrique francophone,Export reporting,Support,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"Le service fonctionne, mais certaines étapes pourraient être mieux expliquées."
SAAS-005236,2025-03-15,Ticket support,Startup,Canada,Dashboard analytics,Usage quotidien,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Faible,perte de confiance dans la donnée produit,False,"Certaines métriques changent sans explication entre deux connexions. Pour un profil startup, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005237,2025-06-29,Feedback onboarding,Équipe support,Belgique,Dashboard analytics,Support,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,service catastrophique
SAAS-005238,2025-08-14,Enquête NPS,Équipe support,Suisse,Export reporting,Support,2,negative,Produit / Qualité,bug bloquant,bug bloquant,Faible,perte de confiance dans la donnée produit,False,"L’API retourne parfois des erreurs sans message clair. Le cas concerne le segment équipe support, sur le parcours support, avec un impact direct sur export reporting."
SAAS-005239,2025-05-24,Chat produit,PME,Belgique,Module onboarding,Renouvellement,2,negative,Onboarding / Usage,première valeur trop tardive,première valeur trop tardive,Faible,risque de non-adoption et churn précoce,False,Nous ne savons pas quoi faire après la création du compte. Cela m’a obligé à relancer plusieurs fois.
SAAS-005240,2026-01-28,Email client,Grand compte,Suisse,Gestion utilisateurs,Configuration,1,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Modérée,perte de confiance dans la donnée produit,True,"Un bug bloque l’export des données au moment où nous devons préparer notre reporting mensuel. Le cas concerne le segment grand compte, sur le parcours configuration, avec un impact direct sur gestion utilisateurs."
SAAS-005241,2025-10-05,Chat produit,Startup,Canada,Export reporting,Usage quotidien,1,negative,Produit / Qualité,perte de données,perte de données,Modérée,perte de confiance dans la donnée produit,True,aucun retour depuis des jours
SAAS-005242,2026-02-14,Email client,Startup,Canada,Dashboard analytics,Renouvellement,2,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Faible,perte de confiance dans la donnée produit,False,L’API retourne parfois des erreurs sans message clair. Cette situation est remontée depuis Canada et touche surtout le parcours renouvellement.
SAAS-005243,2025-12-05,Email client,Équipe produit,Suisse,Dashboard analytics,Usage quotidien,2,negative,Communication,release note absente,release note absente,Faible,manque de prévisibilité pour les clients B2B,False,"La documentation ne montre pas clairement les impacts des nouveaux paramètres. Pour un profil équipe produit, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005244,2025-07-31,Email client,Équipe produit,Afrique francophone,Dashboard analytics,Configuration,1,negative,Support client,escalade difficile,escalade difficile,Modérée,risque contractuel et insatisfaction compte clé,False,retard encore
SAAS-005245,2026-01-09,Enquête NPS,Grand compte,Suisse,Export reporting,Renouvellement,2,negative,Communication,manque de roadmap,manque de roadmap,Modérée,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Cela a créé une perte de confiance."
SAAS-005246,2025-06-24,Enquête NPS,Startup,France,API,Configuration,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
SAAS-005247,2026-01-07,Ticket support,PME,Canada,Gestion utilisateurs,Usage quotidien,1,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,Nous ne savons pas quoi faire après la création du compte. Cela donne l’impression que le suivi n’est pas maîtrisé.
SAAS-005248,2025-02-12,Feedback onboarding,Équipe produit,Afrique francophone,API,Support,2,negative,Support client,ticket sans suivi,ticket sans suivi,Faible,risque contractuel et insatisfaction compte clé,False,"Le suivi du ticket manque de clarté. Personne ne donne de délai. Pour un profil équipe produit, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005249,2025-04-20,Enquête NPS,Grand compte,Belgique,Dashboard analytics,Support,3,negative,Onboarding / Usage,parcours confus,parcours confus,Faible,risque de non-adoption et churn précoce,False,service catastrophique
SAAS-005250,2025-04-13,Email client,Grand compte,Belgique,Gestion utilisateurs,Renouvellement,3,negative,Support client,ticket sans suivi,ticket sans suivi,Faible,risque contractuel et insatisfaction compte clé,False,super cette fois
SAAS-005251,2025-09-20,Enquête NPS,Grand compte,Canada,API,Support,2,negative,Facturation / Pricing,facture détaillée insuffisante,facture détaillée insuffisante,Faible,frein au renouvellement et à l’expansion,True,commande jamais recu
SAAS-005252,2025-09-03,Ticket support,PME,Afrique francophone,Dashboard analytics,Renouvellement,2,negative,Communication,statut incident peu visible,statut incident peu visible,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Le cas concerne le segment pme, sur le parcours renouvellement, avec un impact direct sur dashboard analytics."
SAAS-005253,2025-03-28,Enquête NPS,Grand compte,Canada,Module onboarding,Support,3,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Faible,perte de confiance dans la donnée produit,False,"L’API retourne parfois des erreurs sans message clair. Pour un profil grand compte, ce niveau de friction réduit fortement la confiance dans le service."
SAAS-005254,2025-11-06,Email client,Équipe support,Suisse,Export reporting,Usage quotidien,3,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,pas bloqué mais pas fluide non plus
SAAS-005255,2025-05-13,Enquête NPS,Grand compte,Afrique francophone,Dashboard analytics,Usage quotidien,3,negative,Communication,changement non annoncé,changement non annoncé,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Le cas concerne le segment grand compte, sur le parcours usage quotidien, avec un impact direct sur dashboard analytics."
SAAS-005256,2025-10-10,Ticket support,PME,France,Export reporting,Usage quotidien,2,negative,Communication,manque de roadmap,manque de roadmap,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Le cas concerne le segment pme, sur le parcours usage quotidien, avec un impact direct sur export reporting."
SAAS-005257,2025-03-25,Email client,Équipe support,Belgique,Export reporting,Renouvellement,2,negative,Produit / Qualité,lenteur dashboard,lenteur dashboard,Faible,perte de confiance dans la donnée produit,False,L’API retourne parfois des erreurs sans message clair. Cette situation est remontée depuis Belgique et touche surtout le parcours renouvellement.
SAAS-005258,2025-08-18,Feedback onboarding,Équipe support,Suisse,Module onboarding,Usage quotidien,3,negative,Onboarding / Usage,manque d’accompagnement,manque d’accompagnement,Faible,risque de non-adoption et churn précoce,False,"L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Le cas concerne le segment équipe support, sur le parcours usage quotidien, avec un impact direct sur module onboarding."
SAAS-005259,2025-05-17,Chat produit,Équipe produit,Afrique francophone,API,Configuration,2,negative,Produit / Qualité,métriques incohérentes,métriques incohérentes,Faible,perte de confiance dans la donnée produit,False,ça bug encore
SAAS-005260,2025-09-20,Feedback onboarding,Startup,France,Gestion utilisateurs,Renouvellement,4,neutral,Communication,amélioration souhaitée,manque de clarté partiel,Faible,friction légère,False,"à revoir, surtout les explications"
SAAS-005261,2025-05-17,Email client,Équipe produit,Suisse,API,Support,4,positive,Expérience positive,service satisfaisant,aucun irritant majeur,Faible,satisfaction et confiance,False,"merci au support cette fois, problème réglé rapidement"
SAAS-005262,2025-07-16,Feedback onboarding,Grand compte,Belgique,Gestion utilisateurs,Support,2,negative,Support client,escalade difficile,escalade difficile,Faible,risque contractuel et insatisfaction compte clé,False,Le suivi du ticket manque de clarté. Personne ne donne de délai. Cette situation est remontée depuis Belgique et touche surtout le parcours support.
SAAS-005263,2025-05-26,Ticket support,Équipe produit,France,API,Configuration,2,negative,Onboarding / Usage,parcours confus,parcours confus,Faible,risque de non-adoption et churn précoce,False,merci au support
SAAS-005264,2025-06-23,Chat produit,Grand compte,Afrique francophone,Export reporting,Support,2,negative,Support client,absence de délai,absence de délai,Élevée,risque contractuel et insatisfaction compte clé,True,"Le support répond trop tard pour un incident bloquant en production. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
SAAS-005265,2025-06-15,Ticket support,Grand compte,France,Export reporting,Support,1,negative,Communication,documentation confuse,documentation confuse,Faible,manque de prévisibilité pour les clients B2B,False,"Lorsqu’un incident est en cours, le statut n’est pas assez visible. Cette situation est remontée depuis France et touche surtout le parcours support."
SAAS-005266,2026-01-22,Feedback onboarding,PME,Belgique,Export reporting,Configuration,3,negative,Onboarding / Usage,configuration complexe,configuration complexe,Faible,risque de non-adoption et churn précoce,False,"L’onboarding est trop long. Notre équipe n’a pas compris quelles étapes étaient indispensables. Le problème n’est pas isolé : il génère des relances, de l’incertitude et une perception de manque de maîtrise."
